"","complex_name","complex_ID","pathway_ID","top_level_pathway_ID","pathway_name","top_level_pathway_name","species"
"26319","HSA","R-HSA-9907994","R-HSA-75815","R-HSA-1640170","Ubiquitin-dependent degradation of Cyclin D","Cell Cycle","Homo sapiens (Human)"
"26320","HSA","R-HSA-9907994","R-HSA-8852276","R-HSA-1640170","The role of GTSE1 in G2/M progression after G2 checkpoint","Cell Cycle","Homo sapiens (Human)"
"26321","HSA","R-HSA-9907994","R-HSA-8854050","R-HSA-1640170","FBXL7 down-regulates AURKA during mitotic entry and in early mitosis","Cell Cycle","Homo sapiens (Human)"
"26322","HSA","R-HSA-9907994","R-HSA-8939236","R-HSA-74160","RUNX1 regulates transcription of genes involved in differentiation of HSCs","Gene expression (Transcription)","Homo sapiens (Human)"
"26323","HSA","R-HSA-9907994","R-HSA-8939902","R-HSA-74160","Regulation of RUNX2 expression and activity","Gene expression (Transcription)","Homo sapiens (Human)"
"26324","HSA","R-HSA-9907994","R-HSA-8948751","R-HSA-162582","Regulation of PTEN stability and activity","Signal Transduction","Homo sapiens (Human)"
"26325","HSA","R-HSA-9907994","R-HSA-8951664","R-HSA-392499","Neddylation","Metabolism of proteins","Homo sapiens (Human)"
"26326","HSA","R-HSA-9907994","R-HSA-9010553","R-HSA-1266738","Regulation of expression of SLITs and ROBOs","Developmental Biology","Homo sapiens (Human)"
"26327","HSA","R-HSA-9907994","R-HSA-9020702","R-HSA-168256","Interleukin-1 signaling","Immune System","Homo sapiens (Human)"
"26328","HSA","R-HSA-9907994","R-HSA-9755511","R-HSA-8953897","KEAP1-NFE2L2 pathway","Cellular responses to stimuli","Homo sapiens (Human)"
"26329","HSA","R-HSA-9907994","R-HSA-9766229","R-HSA-1500931","Degradation of CDH1","Cell-Cell communication","Homo sapiens (Human)"
"26330","HSA","R-HSA-9907994","R-HSA-983168","R-HSA-168256","Antigen processing: Ubiquitination & Proteasome degradation","Immune System","Homo sapiens (Human)"
"26331","HSA","R-HSA-9907994","R-HSA-9907900","R-HSA-392499","Proteasome assembly","Metabolism of proteins","Homo sapiens (Human)"
"26332","HSA","R-HSA-9907994","R-HSA-9929356","R-HSA-168256","GSK3B-mediated proteasomal degradation of PD-L1(CD274)","Immune System","Homo sapiens (Human)"
"26333","HSA","R-HSA-9907994","R-HSA-9929491","R-HSA-168256","SPOP-mediated proteasomal degradation of PD-L1(CD274)","Immune System","Homo sapiens (Human)"
"26334","HSA","R-HSA-9907994","R-HSA-9931269","R-HSA-168256","AMPK-induced ERAD and lysosome mediated degradation of PD-L1(CD274)","Immune System","Homo sapiens (Human)"
"26335","HSA","R-HSA-9907994","R-HSA-9932298","R-HSA-9909396","Degradation of CRY and PER proteins","Circadian clock","Homo sapiens (Human)"
"26336","HSA","R-HSA-9907994","R-HSA-9954709","R-HSA-392499","Ribosome Quality Control (RQC) complex extracts and degrades nascent peptide","Metabolism of proteins","Homo sapiens (Human)"
"26337","HSA","R-HSA-9908004","R-HSA-1169091","R-HSA-168256","Activation of NF-kappaB in B cells","Immune System","Homo sapiens (Human)"
"26338","HSA","R-HSA-9908004","R-HSA-1234176","R-HSA-8953897","Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha","Cellular responses to stimuli","Homo sapiens (Human)"
"26339","HSA","R-HSA-9908004","R-HSA-1236974","R-HSA-168256","ER-Phagosome pathway","Immune System","Homo sapiens (Human)"
"26340","HSA","R-HSA-9908004","R-HSA-1236978","R-HSA-168256","Cross-presentation of soluble exogenous antigens (endosomes)","Immune System","Homo sapiens (Human)"
"26341","HSA","R-HSA-9908004","R-HSA-174113","R-HSA-1640170","SCF-beta-TrCP mediated degradation of Emi1","Cell Cycle","Homo sapiens (Human)"
"26342","HSA","R-HSA-9908004","R-HSA-174154","R-HSA-1640170","APC/C:Cdc20 mediated degradation of Securin","Cell Cycle","Homo sapiens (Human)"
"26343","HSA","R-HSA-9908004","R-HSA-174178","R-HSA-1640170","APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1","Cell Cycle","Homo sapiens (Human)"
"26344","HSA","R-HSA-9908004","R-HSA-174184","R-HSA-1640170","Cdc20:Phospho-APC/C mediated degradation of Cyclin A","Cell Cycle","Homo sapiens (Human)"
"26345","HSA","R-HSA-9908004","R-HSA-180534","R-HSA-1643685","Vpu mediated degradation of CD4","Disease","Homo sapiens (Human)"
"26346","HSA","R-HSA-9908004","R-HSA-180585","R-HSA-1643685","Vif-mediated degradation of APOBEC3G","Disease","Homo sapiens (Human)"
"26347","HSA","R-HSA-9908004","R-HSA-195253","R-HSA-162582","Degradation of beta-catenin by the destruction complex","Signal Transduction","Homo sapiens (Human)"
"26348","HSA","R-HSA-9908004","R-HSA-202424","R-HSA-168256","Downstream TCR signaling","Immune System","Homo sapiens (Human)"
"26349","HSA","R-HSA-9908004","R-HSA-211733","R-HSA-5357801","Regulation of activated PAK-2p34 by proteasome mediated degradation","Programmed Cell Death","Homo sapiens (Human)"
"26350","HSA","R-HSA-9908004","R-HSA-2467813","R-HSA-1640170","Separation of Sister Chromatids","Cell Cycle","Homo sapiens (Human)"
"26351","HSA","R-HSA-9908004","R-HSA-2871837","R-HSA-168256","FCERI mediated NF-kB activation","Immune System","Homo sapiens (Human)"
"26352","HSA","R-HSA-9908004","R-HSA-349425","R-HSA-1640170","Autodegradation of the E3 ubiquitin ligase COP1","Cell Cycle","Homo sapiens (Human)"
"26353","HSA","R-HSA-9908004","R-HSA-350562","R-HSA-1430728","Regulation of ornithine decarboxylase (ODC)","Metabolism","Homo sapiens (Human)"
"26354","HSA","R-HSA-9908004","R-HSA-382556","R-HSA-382551","ABC-family proteins mediated transport","Transport of small molecules","Homo sapiens (Human)"
"26355","HSA","R-HSA-9908004","R-HSA-450408","R-HSA-8953854","AUF1 (hnRNP D0) binds and destabilizes mRNA","Metabolism of RNA","Homo sapiens (Human)"
"26356","HSA","R-HSA-9908004","R-HSA-4608870","R-HSA-162582","Asymmetric localization of PCP proteins","Signal Transduction","Homo sapiens (Human)"
"26357","HSA","R-HSA-9908004","R-HSA-4641257","R-HSA-162582","Degradation of AXIN","Signal Transduction","Homo sapiens (Human)"
"26358","HSA","R-HSA-9908004","R-HSA-4641258","R-HSA-162582","Degradation of DVL","Signal Transduction","Homo sapiens (Human)"
"26359","HSA","R-HSA-9908004","R-HSA-5358346","R-HSA-162582","Hedgehog ligand biogenesis","Signal Transduction","Homo sapiens (Human)"
"26360","HSA","R-HSA-9908004","R-HSA-5362768","R-HSA-1643685","Hh mutants are degraded by ERAD","Disease","Homo sapiens (Human)"
"26361","HSA","R-HSA-9908004","R-HSA-5607761","R-HSA-168256","Dectin-1 mediated noncanonical NF-kB signaling","Immune System","Homo sapiens (Human)"
"26362","HSA","R-HSA-9908004","R-HSA-5607764","R-HSA-168256","CLEC7A (Dectin-1) signaling","Immune System","Homo sapiens (Human)"
"26363","HSA","R-HSA-9908004","R-HSA-5610780","R-HSA-162582","Degradation of GLI1 by the proteasome","Signal Transduction","Homo sapiens (Human)"
"26364","HSA","R-HSA-9908004","R-HSA-5610783","R-HSA-162582","Degradation of GLI2 by the proteasome","Signal Transduction","Homo sapiens (Human)"
"26365","HSA","R-HSA-9908004","R-HSA-5610785","R-HSA-162582","GLI3 is processed to GLI3R by the proteasome","Signal Transduction","Homo sapiens (Human)"
"26366","HSA","R-HSA-9908004","R-HSA-5632684","R-HSA-162582","Hedgehog 'on' state","Signal Transduction","Homo sapiens (Human)"
"26367","HSA","R-HSA-9908004","R-HSA-5658442","R-HSA-162582","Regulation of RAS by GAPs","Signal Transduction","Homo sapiens (Human)"
"26368","HSA","R-HSA-9908004","R-HSA-5668541","R-HSA-168256","TNFR2 non-canonical NF-kB pathway","Immune System","Homo sapiens (Human)"
"26369","HSA","R-HSA-9908004","R-HSA-5676590","R-HSA-168256","NIK-->noncanonical NF-kB signaling","Immune System","Homo sapiens (Human)"
"26370","HSA","R-HSA-9908004","R-HSA-5678895","R-HSA-1643685","Defective CFTR causes cystic fibrosis","Disease","Homo sapiens (Human)"
"26371","HSA","R-HSA-9908004","R-HSA-5687128","R-HSA-162582","MAPK6/MAPK4 signaling","Signal Transduction","Homo sapiens (Human)"
"26372","HSA","R-HSA-9908004","R-HSA-5689603","R-HSA-392499","UCH proteinases","Metabolism of proteins","Homo sapiens (Human)"
"26373","HSA","R-HSA-9908004","R-HSA-5689880","R-HSA-392499","Ub-specific processing proteases","Metabolism of proteins","Homo sapiens (Human)"
"26374","HSA","R-HSA-9908004","R-HSA-68949","R-HSA-1640170","Orc1 removal from chromatin","Cell Cycle","Homo sapiens (Human)"
"26375","HSA","R-HSA-9908004","R-HSA-68949","R-HSA-69306","Orc1 removal from chromatin","DNA Replication","Homo sapiens (Human)"
"26376","HSA","R-HSA-9908004","R-HSA-69017","R-HSA-1640170","CDK-mediated phosphorylation and removal of Cdc6","Cell Cycle","Homo sapiens (Human)"
"26377","HSA","R-HSA-9908004","R-HSA-69017","R-HSA-69306","CDK-mediated phosphorylation and removal of Cdc6","DNA Replication","Homo sapiens (Human)"
"26378","HSA","R-HSA-9908004","R-HSA-69481","R-HSA-1640170","G2/M Checkpoints","Cell Cycle","Homo sapiens (Human)"
"26379","HSA","R-HSA-9908004","R-HSA-75815","R-HSA-1640170","Ubiquitin-dependent degradation of Cyclin D","Cell Cycle","Homo sapiens (Human)"
"26380","HSA","R-HSA-9908004","R-HSA-8852276","R-HSA-1640170","The role of GTSE1 in G2/M progression after G2 checkpoint","Cell Cycle","Homo sapiens (Human)"
"26381","HSA","R-HSA-9908004","R-HSA-8854050","R-HSA-1640170","FBXL7 down-regulates AURKA during mitotic entry and in early mitosis","Cell Cycle","Homo sapiens (Human)"
"26382","HSA","R-HSA-9908004","R-HSA-8939236","R-HSA-74160","RUNX1 regulates transcription of genes involved in differentiation of HSCs","Gene expression (Transcription)","Homo sapiens (Human)"
"26383","HSA","R-HSA-9908004","R-HSA-8939902","R-HSA-74160","Regulation of RUNX2 expression and activity","Gene expression (Transcription)","Homo sapiens (Human)"
"26384","HSA","R-HSA-9908004","R-HSA-8948751","R-HSA-162582","Regulation of PTEN stability and activity","Signal Transduction","Homo sapiens (Human)"
"26385","HSA","R-HSA-9908004","R-HSA-8951664","R-HSA-392499","Neddylation","Metabolism of proteins","Homo sapiens (Human)"
"26386","HSA","R-HSA-9908004","R-HSA-9010553","R-HSA-1266738","Regulation of expression of SLITs and ROBOs","Developmental Biology","Homo sapiens (Human)"
"26387","HSA","R-HSA-9908004","R-HSA-9020702","R-HSA-168256","Interleukin-1 signaling","Immune System","Homo sapiens (Human)"
"26388","HSA","R-HSA-9908004","R-HSA-9755511","R-HSA-8953897","KEAP1-NFE2L2 pathway","Cellular responses to stimuli","Homo sapiens (Human)"
"26389","HSA","R-HSA-9908004","R-HSA-9766229","R-HSA-1500931","Degradation of CDH1","Cell-Cell communication","Homo sapiens (Human)"
"26390","HSA","R-HSA-9908004","R-HSA-983168","R-HSA-168256","Antigen processing: Ubiquitination & Proteasome degradation","Immune System","Homo sapiens (Human)"
"26391","HSA","R-HSA-9908004","R-HSA-9907900","R-HSA-392499","Proteasome assembly","Metabolism of proteins","Homo sapiens (Human)"
"26392","HSA","R-HSA-9908004","R-HSA-9929356","R-HSA-168256","GSK3B-mediated proteasomal degradation of PD-L1(CD274)","Immune System","Homo sapiens (Human)"
"26393","HSA","R-HSA-9908004","R-HSA-9929491","R-HSA-168256","SPOP-mediated proteasomal degradation of PD-L1(CD274)","Immune System","Homo sapiens (Human)"
"26394","HSA","R-HSA-9908004","R-HSA-9931269","R-HSA-168256","AMPK-induced ERAD and lysosome mediated degradation of PD-L1(CD274)","Immune System","Homo sapiens (Human)"
"26395","HSA","R-HSA-9908004","R-HSA-9932298","R-HSA-9909396","Degradation of CRY and PER proteins","Circadian clock","Homo sapiens (Human)"
"26396","HSA","R-HSA-9908004","R-HSA-9954709","R-HSA-392499","Ribosome Quality Control (RQC) complex extracts and degrades nascent peptide","Metabolism of proteins","Homo sapiens (Human)"
"26397","HSA","R-HSA-9908012","R-HSA-1169091","R-HSA-168256","Activation of NF-kappaB in B cells","Immune System","Homo sapiens (Human)"
"26398","HSA","R-HSA-9908012","R-HSA-1234176","R-HSA-8953897","Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha","Cellular responses to stimuli","Homo sapiens (Human)"
"26399","HSA","R-HSA-9908012","R-HSA-1236974","R-HSA-168256","ER-Phagosome pathway","Immune System","Homo sapiens (Human)"
"26400","HSA","R-HSA-9908012","R-HSA-1236978","R-HSA-168256","Cross-presentation of soluble exogenous antigens (endosomes)","Immune System","Homo sapiens (Human)"
"26401","HSA","R-HSA-9908012","R-HSA-174113","R-HSA-1640170","SCF-beta-TrCP mediated degradation of Emi1","Cell Cycle","Homo sapiens (Human)"
"26402","HSA","R-HSA-9908012","R-HSA-174154","R-HSA-1640170","APC/C:Cdc20 mediated degradation of Securin","Cell Cycle","Homo sapiens (Human)"
"26403","HSA","R-HSA-9908012","R-HSA-174178","R-HSA-1640170","APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1","Cell Cycle","Homo sapiens (Human)"
"26404","HSA","R-HSA-9908012","R-HSA-174184","R-HSA-1640170","Cdc20:Phospho-APC/C mediated degradation of Cyclin A","Cell Cycle","Homo sapiens (Human)"
"26405","HSA","R-HSA-9908012","R-HSA-180534","R-HSA-1643685","Vpu mediated degradation of CD4","Disease","Homo sapiens (Human)"
"26406","HSA","R-HSA-9908012","R-HSA-180585","R-HSA-1643685","Vif-mediated degradation of APOBEC3G","Disease","Homo sapiens (Human)"
"26407","HSA","R-HSA-9908012","R-HSA-195253","R-HSA-162582","Degradation of beta-catenin by the destruction complex","Signal Transduction","Homo sapiens (Human)"
"26408","HSA","R-HSA-9908012","R-HSA-202424","R-HSA-168256","Downstream TCR signaling","Immune System","Homo sapiens (Human)"
"26409","HSA","R-HSA-9908012","R-HSA-211733","R-HSA-5357801","Regulation of activated PAK-2p34 by proteasome mediated degradation","Programmed Cell Death","Homo sapiens (Human)"
"26410","HSA","R-HSA-9908012","R-HSA-2467813","R-HSA-1640170","Separation of Sister Chromatids","Cell Cycle","Homo sapiens (Human)"
"26411","HSA","R-HSA-9908012","R-HSA-2871837","R-HSA-168256","FCERI mediated NF-kB activation","Immune System","Homo sapiens (Human)"
"26412","HSA","R-HSA-9908012","R-HSA-349425","R-HSA-1640170","Autodegradation of the E3 ubiquitin ligase COP1","Cell Cycle","Homo sapiens (Human)"
"26413","HSA","R-HSA-9908012","R-HSA-350562","R-HSA-1430728","Regulation of ornithine decarboxylase (ODC)","Metabolism","Homo sapiens (Human)"
"26414","HSA","R-HSA-9908012","R-HSA-382556","R-HSA-382551","ABC-family proteins mediated transport","Transport of small molecules","Homo sapiens (Human)"
"26415","HSA","R-HSA-9908012","R-HSA-450408","R-HSA-8953854","AUF1 (hnRNP D0) binds and destabilizes mRNA","Metabolism of RNA","Homo sapiens (Human)"
"26416","HSA","R-HSA-9908012","R-HSA-4608870","R-HSA-162582","Asymmetric localization of PCP proteins","Signal Transduction","Homo sapiens (Human)"
"26417","HSA","R-HSA-9908012","R-HSA-4641257","R-HSA-162582","Degradation of AXIN","Signal Transduction","Homo sapiens (Human)"
"26418","HSA","R-HSA-9908012","R-HSA-4641258","R-HSA-162582","Degradation of DVL","Signal Transduction","Homo sapiens (Human)"
"26419","HSA","R-HSA-9908012","R-HSA-5358346","R-HSA-162582","Hedgehog ligand biogenesis","Signal Transduction","Homo sapiens (Human)"
"26420","HSA","R-HSA-9908012","R-HSA-5362768","R-HSA-1643685","Hh mutants are degraded by ERAD","Disease","Homo sapiens (Human)"
"26421","HSA","R-HSA-9908012","R-HSA-5607761","R-HSA-168256","Dectin-1 mediated noncanonical NF-kB signaling","Immune System","Homo sapiens (Human)"
"26422","HSA","R-HSA-9908012","R-HSA-5607764","R-HSA-168256","CLEC7A (Dectin-1) signaling","Immune System","Homo sapiens (Human)"
"26423","HSA","R-HSA-9908012","R-HSA-5610780","R-HSA-162582","Degradation of GLI1 by the proteasome","Signal Transduction","Homo sapiens (Human)"
"26424","HSA","R-HSA-9908012","R-HSA-5610783","R-HSA-162582","Degradation of GLI2 by the proteasome","Signal Transduction","Homo sapiens (Human)"
"26425","HSA","R-HSA-9908012","R-HSA-5610785","R-HSA-162582","GLI3 is processed to GLI3R by the proteasome","Signal Transduction","Homo sapiens (Human)"
"26426","HSA","R-HSA-9908012","R-HSA-5632684","R-HSA-162582","Hedgehog 'on' state","Signal Transduction","Homo sapiens (Human)"
"26427","HSA","R-HSA-9908012","R-HSA-5658442","R-HSA-162582","Regulation of RAS by GAPs","Signal Transduction","Homo sapiens (Human)"
"26428","HSA","R-HSA-9908012","R-HSA-5668541","R-HSA-168256","TNFR2 non-canonical NF-kB pathway","Immune System","Homo sapiens (Human)"
"26429","HSA","R-HSA-9908012","R-HSA-5676590","R-HSA-168256","NIK-->noncanonical NF-kB signaling","Immune System","Homo sapiens (Human)"
"26430","HSA","R-HSA-9908012","R-HSA-5678895","R-HSA-1643685","Defective CFTR causes cystic fibrosis","Disease","Homo sapiens (Human)"
"26431","HSA","R-HSA-9908012","R-HSA-5687128","R-HSA-162582","MAPK6/MAPK4 signaling","Signal Transduction","Homo sapiens (Human)"
"26432","HSA","R-HSA-9908012","R-HSA-5689603","R-HSA-392499","UCH proteinases","Metabolism of proteins","Homo sapiens (Human)"
"26433","HSA","R-HSA-9908012","R-HSA-5689880","R-HSA-392499","Ub-specific processing proteases","Metabolism of proteins","Homo sapiens (Human)"
"26434","HSA","R-HSA-9908012","R-HSA-68949","R-HSA-1640170","Orc1 removal from chromatin","Cell Cycle","Homo sapiens (Human)"
"26435","HSA","R-HSA-9908012","R-HSA-68949","R-HSA-69306","Orc1 removal from chromatin","DNA Replication","Homo sapiens (Human)"
"26436","HSA","R-HSA-9908012","R-HSA-69017","R-HSA-1640170","CDK-mediated phosphorylation and removal of Cdc6","Cell Cycle","Homo sapiens (Human)"
"26437","HSA","R-HSA-9908012","R-HSA-69017","R-HSA-69306","CDK-mediated phosphorylation and removal of Cdc6","DNA Replication","Homo sapiens (Human)"
"26438","HSA","R-HSA-9908012","R-HSA-69481","R-HSA-1640170","G2/M Checkpoints","Cell Cycle","Homo sapiens (Human)"
"26439","HSA","R-HSA-9908012","R-HSA-75815","R-HSA-1640170","Ubiquitin-dependent degradation of Cyclin D","Cell Cycle","Homo sapiens (Human)"
"26440","HSA","R-HSA-9908012","R-HSA-8852276","R-HSA-1640170","The role of GTSE1 in G2/M progression after G2 checkpoint","Cell Cycle","Homo sapiens (Human)"
"26441","HSA","R-HSA-9908012","R-HSA-8854050","R-HSA-1640170","FBXL7 down-regulates AURKA during mitotic entry and in early mitosis","Cell Cycle","Homo sapiens (Human)"
"26442","HSA","R-HSA-9908012","R-HSA-8939236","R-HSA-74160","RUNX1 regulates transcription of genes involved in differentiation of HSCs","Gene expression (Transcription)","Homo sapiens (Human)"
"26443","HSA","R-HSA-9908012","R-HSA-8939902","R-HSA-74160","Regulation of RUNX2 expression and activity","Gene expression (Transcription)","Homo sapiens (Human)"
"26444","HSA","R-HSA-9908012","R-HSA-8948751","R-HSA-162582","Regulation of PTEN stability and activity","Signal Transduction","Homo sapiens (Human)"
"26445","HSA","R-HSA-9908012","R-HSA-8951664","R-HSA-392499","Neddylation","Metabolism of proteins","Homo sapiens (Human)"
"26446","HSA","R-HSA-9908012","R-HSA-9010553","R-HSA-1266738","Regulation of expression of SLITs and ROBOs","Developmental Biology","Homo sapiens (Human)"
